Date,Receipt Number,Line Type,Customer Code,Customer Name,Note,Quantity,Subtotal,Sales Tax,Discount,Loyalty,Total,Paid,Details,Register,User,Status,Sku,AccountCodeSale,AccountCodePurchase,State,Attributes
2026-04-03 17:37:51,101,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,Blk&WhiLaceSkirt/SizeS,,,,10004856,,,,
2026-04-03 17:37:42,101,Payment,,,,,,,,,,28.39000,Lightspeed Payments,,,,,,,,
2026-04-03 17:21:18,100,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Nubile Jean Lightwash Miniskirt / Size XL,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 17:21:18,100,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Nubile Jean Lightwash Miniskirt / Size XL,,,,10005252,,,,
2026-04-03 17:21:09,100,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-04-03 17:18:15,99,Sale,WALKIN,,,1,17.99,1.66,0.00000,0.00000,19.65,,1 X Unknown Black Top Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 17:18:15,99,Sale Line,,,,1.00000,17.99000,1.66408,0.00000,0.00000,19.65408,,Unknown Black Top Size M,,,,10007592,,,,
2026-04-03 17:18:08,99,Payment,,,,,,,,,,19.65000,Lightspeed Payments,,,,,,,,
2026-04-03 17:13:16,98,Sale,WALKIN,,,1,16.00,1.48,0.00000,0.00000,17.48,,1 X Garage Jean Skort / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 17:13:16,98,Sale Line,,,,1.00000,16.00000,1.48000,0.00000,0.00000,17.48000,,Garage Jean Skort / Size S,,,,10006676,,,,
2026-04-03 17:13:10,98,Payment,,,,,,,,,,17.48000,Lightspeed Payments,,,,,,,,
2026-04-03 17:08:56,97,Sale,WALKIN,,,1,14.99,1.39,0.00000,0.00000,16.38,,1 X Eunina White Shorts/Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 17:08:56,97,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,Eunina White Shorts/Size S,,,,10007029,,,,
2026-04-03 17:08:45,97,Payment,,,,,,,,,,16.38000,Lightspeed Payments,,,,,,,,
2026-04-03 16:26:53,96,Sale,Ashley-GLP2,Ashley Lee,,2,42.99,3.98,0.00000,0.00000,46.97,,1 X CttnCandyLA/AniPrintTop/SizeS + 1 X Freys/BrwnSunglasses,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 16:26:53,96,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,CttnCandyLA/AniPrintTop/SizeS,,,,10005319,,,,
2026-04-03 16:26:53,96,Sale Line,,,,1.00000,30.00000,2.77500,0.00000,0.00000,32.77500,,Freys/BrwnSunglasses,,,,10007312,,,,
2026-04-03 16:26:44,96,Payment,,,,,,,,,,29.00000,Store Credit,,,,,,,,
2026-04-03 16:26:47,96,Payment,,,,,,,,,,17.97000,Lightspeed Payments,,,,,,,,
2026-04-03 15:38:44,95,Sale,WALKIN,,,1,22.99,2.13,0.00000,0.00000,25.12,,1 X The Sak Hot Pink Bag,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 15:38:44,95,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,The Sak Hot Pink Bag,,,,10007108,,,,
2026-04-03 15:38:37,95,Payment,,,,,,,,,,25.12000,Lightspeed Payments,,,,,,,,
2026-04-03 15:25:43,94,Sale,WALKIN,,,1,75.00,6.94,0.00000,0.00000,81.94,,1 X Silver Metal Skulls Ring Purse,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 15:25:43,94,Sale Line,,,,1.00000,75.00000,6.93750,0.00000,0.00000,81.93750,,Silver Metal Skulls Ring Purse,,,,10007197,,,,
2026-04-03 15:25:24,94,Payment,,,,,,,,,,81.94000,Lightspeed Payments,,,,,,,,
2026-04-03 15:24:53,93,Sale,WALKIN,,,1,22.99,2.13,0.00000,0.00000,25.12,,1 X Indulge Dress Black/White Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 15:24:53,93,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Indulge Dress Black/White Size M,,,,10007260,,,,
2026-04-03 15:24:37,93,Payment,,,,,,,,,,25.12000,Lightspeed Payments,,,,,,,,
2026-04-03 14:37:56,92,Sale,WALKIN,,,1,20.00,1.85,0.00000,0.00000,21.85,,1 X Flowers,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 14:37:56,92,Sale Line,,,,1.00000,20.00000,1.85000,0.00000,0.00000,21.85000,,Flowers,,,,10007594,,,,
2026-04-03 14:37:49,92,Payment,,,,,,,,,,21.85000,Lightspeed Payments,,,,,,,,
2026-04-03 14:32:07,91,Sale,Nicole-VGFQ,Nicole Workman,,2,31.98,2.96,0.00000,0.00000,34.94,,1 X Unknown Tan Hat + 1 X Parkhurst Silver Sequin Vest / Size L,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 14:32:07,91,Sale Line,,,,1.00000,7.99000,0.73908,0.00000,0.00000,8.72908,,Unknown Tan Hat,,,,10007093,,,,
2026-04-03 14:32:07,91,Sale Line,,,,1.00000,23.99000,2.21908,0.00000,0.00000,26.20908,,Parkhurst Silver Sequin Vest / Size L,,,,10006516,,,,
2026-04-03 14:32:07,91,Payment,,,,,,,,,,34.94000,Store Credit,,,,,,,,
2026-04-03 14:13:41,90,Sale,WALKIN,,,2,50.98,4.72,0.00000,0.00000,55.7,,1 X Abercrombie & F Blue Crop Cardigan / Size XS + 1 X NWT PrettyLittle Thing Skirt Size 8,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 14:13:41,90,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Abercrombie & F Blue Crop Cardigan / Size XS,,,,10005967,,,,
2026-04-03 14:13:41,90,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,NWT PrettyLittle Thing Skirt Size 8,,,,10007203,,,,
2026-04-03 14:13:25,90,Payment,,,,,,,,,,55.70000,Lightspeed Payments,,,,,,,,
2026-04-03 14:07:25,89,Sale,WALKIN,,,3,63.97,5.92,0.00000,0.00000,69.89,,1 X Silence&Noise Multi-Color Tube Top S + 1 X TheOutfit/White Floral Top/Size S + 1 X Nanette Lepore Camisole Black,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 14:07:25,89,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,Silence&Noise Multi-Color Tube Top S,,,,10007572,,,,
2026-04-03 14:07:25,89,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,TheOutfit/White Floral Top/Size S,,,,10003903,,,,
2026-04-03 14:07:25,89,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Nanette Lepore Camisole Black,,,,10003037,,,,
2026-04-03 14:07:19,89,Payment,,,,,,,,,,69.89000,Lightspeed Payments,,,,,,,,
2026-04-03 13:54:59,88,Sale,WALKIN,,,2,40.98,3.79,0.00000,0.00000,44.77,,1 X Express/ Sequin Cami/ Gld&Blk/ Size S + 1 X vera bradley fabric belt,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 13:54:59,88,Sale Line,,,,1.00000,27.99000,2.58908,0.00000,0.00000,30.57908,,Express/ Sequin Cami/ Gld&Blk/ Size S,,,,10005043,,,,
2026-04-03 13:54:59,88,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,vera bradley fabric belt,,,,10006442,,,,
2026-04-03 13:54:51,88,Payment,,,,,,,,,,44.77000,Lightspeed Payments,,,,,,,,
2026-04-03 13:34:13,87,Sale,WALKIN,,,1,14.99,1.39,0.00000,0.00000,16.38,,1 X Moa Moa Red Crop Top / Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 13:34:13,87,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,Moa Moa Red Crop Top / Size M,,,,10004816,,,,
2026-04-03 13:34:03,87,Payment,,,,,,,,,,16.38000,Lightspeed Payments,,,,,,,,
2026-04-03 12:54:08,86,Sale,WALKIN,,,1,45.99,4.25,0.00000,0.00000,50.24,,1 X Akira Cream Boots/Size 8,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-03 12:54:08,86,Sale Line,,,,1.00000,45.99000,4.25408,0.00000,0.00000,50.24408,,Akira Cream Boots/Size 8,,,,10007055,,,,
2026-04-03 12:53:57,86,Payment,,,,,,,,,,50.24000,Lightspeed Payments,,,,,,,,
2026-04-02 20:17:03,85,Sale,WALKIN,,,5,160.96,14.89,0.00000,0.00000,175.85,,1 X Brown Blue Crochet Purse + 1 X ThrEightyTwo/BlueBlouse/SizeS + 1 X arden b/swtr/grn/m + 1 X Macrame Bag + 1 X Coach Madison Phoebe Gold Studded Bag,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 20:17:03,85,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,Brown Blue Crochet Purse,,,,10006555,,,,
2026-04-02 20:17:03,85,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,ThrEightyTwo/BlueBlouse/SizeS,,,,10005330,,,,
2026-04-02 20:17:03,85,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,arden b/swtr/grn/m,,,,10004692,,,,
2026-04-02 20:17:03,85,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,Macrame Bag,,,,10004788,,,,
2026-04-02 20:17:03,85,Sale Line,,,,1.00000,65.00000,6.01250,0.00000,0.00000,71.01250,,Coach Madison Phoebe Gold Studded Bag,,,,10003439,,,,
2026-04-02 20:17:00,85,Payment,,,,,,,,,,176.00000,Cash,,,,,,,,
2026-04-02 20:17:03,85,Payment,,,,,,,,,,-0.15000,Cash,,,,,,,,
2026-04-02 18:51:46,84,Sale,WALKIN,,,1,32.99,3.05,0.00000,0.00000,36.04,,1 X Crisis Floral Button Down/Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 18:51:46,84,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Crisis Floral Button Down/Size S,,,,10005230,,,,
2026-04-02 18:51:40,84,Payment,,,,,,,,,,36.04000,Lightspeed Payments,,,,,,,,
2026-04-02 15:25:19,83,Sale,WALKIN,,,1,18.99,1.76,0.00000,0.00000,20.75,,1 X Dress Forum Lemon Wrap Dress / Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 15:25:19,83,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Dress Forum Lemon Wrap Dress / Size M,,,,10006608,,,,
2026-04-02 15:25:10,83,Payment,,,,,,,,,,20.75000,Lightspeed Payments,,,,,,,,
2026-04-02 14:48:04,82,Sale,WALKIN,,,1,25.99,2.40,0.00000,0.00000,28.39,,1 X NWT Ryu Skirt Brown Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 14:48:04,82,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,NWT Ryu Skirt Brown Size S,,,,10007265,,,,
2026-04-02 14:47:43,82,Payment,,,,,,,,,,28.39000,Lightspeed Payments,,,,,,,,
2026-04-02 13:04:40,81,Sale,WALKIN,,,0,0.00,0.00,0.00000,0.00000,0,,1 X Vintage Marino Orlandi Italian Leather Bag/AS IS + -1 X Discount,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 13:04:40,81,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Vintage Marino Orlandi Italian Leather Bag/AS IS,,,,10007096,,,,
2026-04-02 13:04:40,81,Sale Line,,,,-1.00000,-22.99000,-2.12658,0.00000,0.00000,-25.11658,,Discount,,,,vend-discount,,,,
2026-04-02 12:55:10,80,Sale,WALKIN,,,3,187.98,17.39,0.00000,0.00000,205.37,,1 X Just G Shorts Jumper Size 2 + 1 X DerekHeart/GreenKnitTank/Size S + 1 X VINTAGE 90s Rafe Designer Handbag,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 12:55:10,80,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Just G Shorts Jumper Size 2,,,,10006279,,,,
2026-04-02 12:55:10,80,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,DerekHeart/GreenKnitTank/Size S,,,,10004295,,,,
2026-04-02 12:55:10,80,Sale Line,,,,1.00000,150.00000,13.87500,0.00000,0.00000,163.87500,,VINTAGE 90s Rafe Designer Handbag,,,,10006578,,,,
2026-04-02 12:54:55,80,Payment,,,,,,,,,,205.37000,Lightspeed Payments,,,,,,,,
2026-04-02 12:34:07,79,Sale,WALKIN,,,1,17.99,1.66,0.00000,0.00000,19.65,,1 X Unknown White Camisole Size Med,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-02 12:34:07,79,Sale Line,,,,1.00000,17.99000,1.66408,0.00000,0.00000,19.65408,,Unknown White Camisole Size Med,,,,10003419,,,,
2026-04-02 12:33:54,79,Payment,,,,,,,,,,19.65000,Lightspeed Payments,,,,,,,,
2026-04-01 19:34:33,78,Sale,WALKIN,,,4,90.96,8.41,0.00000,0.00000,99.37,,1 X FP Movement Purple Sweatshirt / Size S + 1 X J. Gee yellow floral dress size SP + 1 X Wild Fable Red Orange Crop Top / Size S + 1 X Sigrid Khaki Pants Pink Stitch / Size 2,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 19:34:33,78,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,FP Movement Purple Sweatshirt / Size S,,,,10005969,,,,
2026-04-01 19:34:33,78,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,J. Gee yellow floral dress size SP,,,,10006643,,,,
2026-04-01 19:34:33,78,Sale Line,,,,1.00000,8.99000,0.83158,0.00000,0.00000,9.82158,,Wild Fable Red Orange Crop Top / Size S,,,,10006585,,,,
2026-04-01 19:34:33,78,Sale Line,,,,1.00000,33.99000,3.14408,0.00000,0.00000,37.13408,,Sigrid Khaki Pants Pink Stitch / Size 2,,,,10003854,,,,
2026-04-01 19:34:22,78,Payment,,,,,,,,,,99.37000,Lightspeed Payments,,,,,,,,
2026-04-01 18:50:06,77,Sale,WALKIN,,,1,9.99,0.92,0.00000,0.00000,10.91,,1 X CreamBondedLeatherBelt/SizeXL,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 18:50:06,77,Sale Line,,,,1.00000,9.99000,0.92408,0.00000,0.00000,10.91408,,CreamBondedLeatherBelt/SizeXL,,,,10004409,,,,
2026-04-01 18:49:40,77,Payment,,,,,,,,,,10.91000,Lightspeed Payments,,,,,,,,
2026-04-01 18:03:25,76,Sale,WALKIN,,,1,25.99,2.40,0.00000,0.00000,28.39,,1 X Blue Floral SL Dress / Size XS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 18:03:25,76,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,Blue Floral SL Dress / Size XS,,,,10007222,,,,
2026-04-01 18:03:16,76,Payment,,,,,,,,,,28.39000,Lightspeed Payments,,,,,,,,
2026-04-01 16:54:57,75,Sale,WALKIN,,,3,71.97,6.66,0.00000,0.00000,78.63,,1 X red and white plaid dress shirt/small + 1 X BananaR/PinkTankTop/SizeS + 1 X Express Pale Pink SL Top Tie Front  / Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 16:54:57,75,Sale Line,,,,1.00000,29.99000,2.77408,0.00000,0.00000,32.76408,,red and white plaid dress shirt/small,,,,10006199,,,,
2026-04-01 16:54:57,75,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,BananaR/PinkTankTop/SizeS,,,,10006087,,,,
2026-04-01 16:54:57,75,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Express Pale Pink SL Top Tie Front  / Size M,,,,10007448,,,,
2026-04-01 16:54:49,75,Payment,,,,,,,,,,78.63000,Lightspeed Payments,,,,,,,,
2026-04-01 15:39:46,74,Sale,WALKIN,,,2,41.98,3.88,0.00000,0.00000,45.86,,1 X Sunday in Brooklyn Blue/White Top XS + 1 X AltardState/StripeBttnSkirt/SizeS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 15:39:46,74,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Sunday in Brooklyn Blue/White Top XS,,,,10007503,,,,
2026-04-01 15:39:46,74,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,AltardState/StripeBttnSkirt/SizeS,,,,10005792,,,,
2026-04-01 15:39:40,74,Payment,,,,,,,,,,45.86000,Lightspeed Payments,,,,,,,,
2026-04-01 15:23:46,73,Sale,WALKIN,,,2,32.98,3.05,0.00000,0.00000,36.03,,1 X Ocean Drive Light Green & White Dress / Size S + 1 X Zara Basic Cream Off Shoulder Top / Size XS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 15:23:46,73,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Ocean Drive Light Green & White Dress / Size S,,,,10006683,,,,
2026-04-01 15:23:46,73,Sale Line,,,,1.00000,13.99000,1.29408,0.00000,0.00000,15.28408,,Zara Basic Cream Off Shoulder Top / Size XS,,,,10006968,,,,
2026-04-01 15:23:28,73,Payment,,,,,,,,,,36.03000,Lightspeed Payments,,,,,,,,
2026-04-01 14:01:32,72,Sale,WALKIN,,,4,84.96,7.86,0.00000,0.00000,92.82,,1 X DKNY jacket + 1 X JCrew  Purp Floral Long Sleeve / Size M + 1 X brandolino floral jacket/10p + 1 X The Sak Green Satchel,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 14:01:32,72,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,DKNY jacket,,,,10007516,,,,
2026-04-01 14:01:32,72,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,JCrew  Purp Floral Long Sleeve / Size M,,,,10003858,,,,
2026-04-01 14:01:32,72,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,brandolino floral jacket/10p,,,,10006435,,,,
2026-04-01 14:01:32,72,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,The Sak Green Satchel,,,,10007446,,,,
2026-04-01 14:01:26,72,Payment,,,,,,,,,,92.82000,Lightspeed Payments,,,,,,,,
2026-04-01 13:58:28,71,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Nine West Yellow Jacket/SIze 4,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 13:58:28,71,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Nine West Yellow Jacket/SIze 4,,,,10007123,,,,
2026-04-01 13:58:20,71,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-04-01 12:25:27,70,Sale,WALKIN,,,1,18.99,1.76,0.00000,0.00000,20.75,,1 X LRL Black Purse Gold Zipper,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 12:25:27,70,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,LRL Black Purse Gold Zipper,,,,10004523,,,,
2026-04-01 12:25:21,70,Payment,,,,,,,,,,20.75000,Lightspeed Payments,,,,,,,,
2026-04-01 12:12:53,69,Sale,WALKIN,,,1,34.99,3.24,0.00000,0.00000,38.23,,1 X J Brand white jeans/26,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-04-01 12:12:53,69,Sale Line,,,,1.00000,34.99000,3.23658,0.00000,0.00000,38.22658,,J Brand white jeans/26,,,,10006843,,,,
2026-04-01 12:12:39,69,Payment,,,,,,,,,,38.23000,Lightspeed Payments,,,,,,,,
2026-03-29 18:47:36,68,Sale,WALKIN,,,1,21.99,2.03,0.00000,0.00000,24.02,,1 X H/PinklaceTop/SizeS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 18:47:36,68,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,H/PinklaceTop/SizeS,,,,10006367,,,,
2026-03-29 18:47:27,68,Payment,,,,,,,,,,24.02000,Lightspeed Payments,,,,,,,,
2026-03-29 18:41:43,67,Sale,WALKIN,,,1,12.99,1.20,0.00000,0.00000,14.19,,1 X CoPremium/JeanStitchShorts/Size9,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 18:41:43,67,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,CoPremium/JeanStitchShorts/Size9,,,,10007417,,,,
2026-03-29 18:41:37,67,Payment,,,,,,,,,,14.19000,Lightspeed Payments,,,,,,,,
2026-03-29 18:41:13,66,Sale,WALKIN,,,1,18.99,1.76,0.00000,0.00000,20.75,,1 X Promod/PnkPurpLaceShirt/SizeS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 18:41:13,66,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Promod/PnkPurpLaceShirt/SizeS,,,,10007366,,,,
2026-03-29 18:41:07,66,Payment,,,,,,,,,,20.75000,Lightspeed Payments,,,,,,,,
2026-03-29 18:33:49,65,Sale,WALKIN,,,1,18.99,1.76,0.00000,0.00000,20.75,,1 X Altard State Green Top Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 18:33:49,65,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Altard State Green Top Size S,,,,10007202,,,,
2026-03-29 18:33:41,65,Payment,,,,,,,,,,20.75000,Lightspeed Payments,,,,,,,,
2026-03-29 16:46:58,64,Sale,WALKIN,,,1,32.99,3.05,0.00000,0.00000,36.04,,1 X MotiviJacket_Lo,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 16:46:58,64,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,MotiviJacket_Lo / Black / S / 14.54,,,,10002698,,,,
2026-03-29 16:46:49,64,Payment,,,,,,,,,,36.04000,Lightspeed Payments,,,,,,,,
2026-03-29 16:44:06,63,Sale,WALKIN,,,1,15.99,1.48,0.00000,0.00000,17.47,,1 X Sincerely Jules Orange SL Crop Top / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 16:44:06,63,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Sincerely Jules Orange SL Crop Top / Size S,,,,10004953,,,,
2026-03-29 16:43:59,63,Payment,,,,,,,,,,17.47000,Lightspeed Payments,,,,,,,,
2026-03-29 16:34:04,62,Sale,WALKIN,,,2,48.98,4.53,0.00000,0.00000,53.51,,1 X AeroSoles/BrwnBuckleHeel/Size7.5 + 1 X CreamRuffleHalterTop/SizeXS/S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 16:34:04,62,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,AeroSoles/BrwnBuckleHeel/Size7.5,,,,10004322,,,,
2026-03-29 16:34:04,62,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,CreamRuffleHalterTop/SizeXS/S,,,,10007397,,,,
2026-03-29 16:33:57,62,Payment,,,,,,,,,,53.51000,Lightspeed Payments,,,,,,,,
2026-03-29 16:19:17,61,Sale,WALKIN,,,1,64.99,6.01,0.00000,0.00000,71,,1 X VINTAGE Duckhead Jean Striped Overalls / Size XS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 16:19:17,61,Sale Line,,,,1.00000,64.99000,6.01158,0.00000,0.00000,71.00158,,VINTAGE Duckhead Jean Striped Overalls / Size XS,,,,10006688,,,,
2026-03-29 16:19:03,61,Payment,,,,,,,,,,71.00000,Lightspeed Payments,,,,,,,,
2026-03-29 16:08:37,60,Sale,WALKIN,,,1,55.99,5.18,0.00000,0.00000,61.17,,1 X THML/Blk&WhipatternTop/SizeS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 16:08:37,60,Sale Line,,,,1.00000,55.99000,5.17908,0.00000,0.00000,61.16908,,THML/Blk&WhipatternTop/SizeS,,,,10006038,,,,
2026-03-29 16:08:28,60,Payment,,,,,,,,,,61.17000,Lightspeed Payments,,,,,,,,
2026-03-29 15:33:35,59,Sale,WALKIN,,,1,31.99,2.96,0.00000,0.00000,34.95,,1 X PlaidDress/Bl&Wht/Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 15:33:35,59,Sale Line,,,,1.00000,31.99000,2.95908,0.00000,0.00000,34.94908,,PlaidDress/Bl&Wht/Size S,,,,10004436,,,,
2026-03-29 15:33:27,59,Payment,,,,,,,,,,34.95000,Lightspeed Payments,,,,,,,,
2026-03-29 15:07:52,58,Sale,WALKIN,,,4,47.96,4.44,0.00000,0.00000,52.4,,1 X Pink Baseball Cap + 1 X Avon Vintage Rose Ring + 1 X Brown & White Belt + 1 X VINTAGE Hot Pink Beaded Purse,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 15:07:52,58,Sale Line,,,,1.00000,7.99000,0.73908,0.00000,0.00000,8.72908,,Pink Baseball Cap,,,,10004234,,,,
2026-03-29 15:07:52,58,Sale Line,,,,1.00000,6.99000,0.64658,0.00000,0.00000,7.63658,,Avon Vintage Rose Ring,,,,10007408,,,,
2026-03-29 15:07:52,58,Sale Line,,,,1.00000,16.99000,1.57158,0.00000,0.00000,18.56158,,Brown & White Belt,,,,10006393,,,,
2026-03-29 15:07:52,58,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,VINTAGE Hot Pink Beaded Purse,,,,10005053,,,,
2026-03-29 15:07:44,58,Payment,,,,,,,,,,52.40000,Lightspeed Payments,,,,,,,,
2026-03-29 14:29:13,57,Sale,WALKIN,,,3,81.97,7.58,0.00000,0.00000,89.55,,1 X VINTAGE unknown/dress/prp floral/s + 1 X Levi's Cut Off Shorts 501 + 1 X VINTAGE Collage Green Plaid Buttonup / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 14:29:13,57,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,VINTAGE unknown/dress/prp floral/s,,,,10003743,,,,
2026-03-29 14:29:13,57,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Levi's Cut Off Shorts 501,,,,10007319,,,,
2026-03-29 14:29:13,57,Sale Line,,,,1.00000,39.99000,3.69908,0.00000,0.00000,43.68908,,VINTAGE Collage Green Plaid Buttonup / Size S,,,,10006679,,,,
2026-03-29 14:29:06,57,Payment,,,,,,,,,,89.55000,Lightspeed Payments,,,,,,,,
2026-03-29 14:21:10,56,Sale,WALKIN,,,1,22.99,2.13,0.00000,0.00000,25.12,,1 X BluPepper/BrwnPolkaDCard/SizeS,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-03-29 14:21:10,56,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,BluPepper/BrwnPolkaDCard/SizeS,,,,10006045,,,,
